User_ID,Name,Age,Country,Subscription_Type,Signup_Date,Tenure_Days,Watch_Time_Hours,Favorite_Genre,Last_Login,Days_Since_Login,Support_Tickets,Num_Devices,Churn
9899,David Jackson,45,Brazil,Premium,2026-03-10,112,0.0,Fantasy,2026-06-27,3,0,1,1
9900,Jennifer Lewis,30,Japan,Premium,2023-10-31,973,6.26,Thriller,2026-06-20,10,0,2,0
9901,Sofia Garcia,38,India,Basic,2024-12-26,551,2.28,Crime,2026-06-28,2,1,1,0
9902,Charles Walker,22,Mexico,Standard,2024-03-24,828,4.5,Documentary,2026-06-14,16,0,1,0
9903,Thomas Thomas,62,USA,Premium,2026-04-04,87,0.87,Adventure,2026-06-29,1,1,2,1
9904,Joseph Moore,40,Mexico,Premium,2025-06-02,393,3.82,Sci-Fi,2026-06-28,2,1,2,1
9905,Wei Anderson,47,Japan,Premium,2026-01-17,164,2.44,Action,2026-06-23,7,2,1,0
9906,Richard Johnson,38,Canada,Premium,2024-10-17,621,1.42,Crime,2026-06-28,2,0,3,0
9907,Wei Hall,18,Australia,Basic,2023-12-07,936,5.37,Adventure,2026-06-28,2,1,2,0
9908,Thomas Garcia,18,USA,Premium,2024-03-06,846,5.52,Documentary,2026-06-25,5,0,1,0
9909,Charles Miller,33,France,Premium,2024-03-02,850,11.95,Documentary,2026-06-30,0,0,5,0
9910,Jennifer Walker,40,Canada,Basic,2024-09-04,664,5.0,Documentary,2026-06-27,3,0,1,0
9911,Lucas Johnson,21,Germany,Standard,2024-07-10,720,3.61,Thriller,2026-06-26,4,0,1,0
9912,Karen Thomas,26,UK,Premium,2025-06-24,371,2.82,Sci-Fi,2026-06-30,0,1,3,0
9913,Fatima Moore,18,Mexico,Premium,2025-02-15,500,3.33,Action,2026-06-21,9,0,2,0
9914,Susan Taylor,34,India,Premium,2024-12-16,561,0.0,Adventure,2026-06-24,6,4,3,1
9915,Sofia Wilson,34,Japan,Premium,2025-08-16,318,0.0,Romance,2026-06-11,19,0,3,1
9916,James Davis,42,France,Standard,2023-10-01,1003,10.46,Drama,2026-06-30,0,0,1,0
9917,Wei Young,48,Brazil,Premium,2026-01-14,167,0.0,Romance,2026-06-24,6,0,1,0
9918,John Miller,48,Mexico,Standard,2023-09-03,1031,14.19,Sci-Fi,2026-06-28,2,0,1,0
9919,Ananya Lewis,61,Germany,Basic,2025-11-06,236,0.0,Adventure,2026-06-27,3,2,1,0
9920,Fatima Smith,31,Canada,Standard,2024-05-17,774,5.03,Sci-Fi,2026-05-17,44,1,1,1
9921,Elizabeth Taylor,30,USA,Basic,2026-05-02,59,0.96,Adventure,2026-06-29,1,1,1,0
9922,Jessica Hall,41,France,Basic,2024-05-12,779,7.49,Adventure,2026-06-22,8,2,1,0
9923,Jessica Harris,47,USA,Basic,2025-12-02,210,0.0,Crime,2026-06-19,11,2,1,1
9924,Linda Clark,48,UK,Basic,2024-09-06,662,2.57,Comedy,2026-06-29,1,0,1,0
9925,Charles Smith,50,UK,Premium,2025-11-23,219,0.0,Sci-Fi,2026-06-07,23,2,1,1
9926,Thomas Brown,43,France,Premium,2025-06-25,370,1.99,Horror,2026-05-30,31,0,2,1
9927,Olivia Thomas,21,USA,Standard,2025-01-12,534,6.61,Thriller,2026-06-22,8,1,3,0
9928,David Hall,66,Germany,Basic,2025-07-13,352,4.14,Comedy,2026-06-20,10,0,1,0
9929,James Walker,22,Japan,Premium,2026-05-08,53,0.84,Comedy,2026-06-23,7,1,1,1
9930,Sofia Wilson,48,Canada,Basic,2023-08-29,1036,5.84,Comedy,2026-06-20,10,3,1,1
9931,Wei Jackson,32,Canada,Standard,2025-05-31,395,0.77,Comedy,2026-06-24,6,1,2,0
9932,Ananya Miller,29,Canada,Standard,2024-12-01,576,0.0,Sci-Fi,2026-06-10,20,2,1,1
9933,Charles Hall,18,Mexico,Premium,2025-07-22,343,0.64,Thriller,2026-06-23,7,0,3,1
9934,Barbara Clark,54,USA,Standard,2024-01-06,906,1.89,Comedy,2026-06-24,6,0,1,0
9935,William Thomas,19,Mexico,Premium,2025-11-26,216,0.0,Adventure,2026-06-21,9,1,2,0
9936,Olivia Jackson,38,India,Premium,2026-03-15,107,0.98,Action,2026-06-29,1,1,1,0
9937,Ananya Davis,27,Canada,Premium,2024-07-04,726,7.62,Romance,2026-06-30,0,0,1,0
9938,Carlos Taylor,25,UK,Basic,2025-10-30,243,0.0,Horror,2026-06-24,6,0,1,0
9939,Sofia Young,32,UK,Basic,2023-08-02,1063,4.01,Thriller,2026-06-30,0,0,2,0
9940,Karen Taylor,21,India,Basic,2023-10-20,984,3.46,Crime,2026-06-10,20,0,2,1
9941,Fatima Jackson,27,Germany,Standard,2025-06-08,387,3.41,Action,2026-06-29,1,0,1,0
9942,Mary Johnson,32,Mexico,Premium,2025-07-10,355,0.0,Crime,2026-06-09,21,1,1,1
9943,Elizabeth Taylor,34,UK,Premium,2025-09-05,298,4.94,Sci-Fi,2026-06-30,0,1,1,0
9944,Joseph Garcia,26,France,Premium,2024-11-04,603,4.44,Comedy,2026-06-15,15,1,3,0
9945,Ananya Lewis,59,UK,Premium,2024-04-07,814,3.83,Romance,2026-06-18,12,1,1,1
9946,Michael Taylor,26,Mexico,Basic,2026-03-31,91,0.0,Documentary,2026-06-30,0,0,3,0
9947,Michael Brown,43,Brazil,Standard,2024-07-01,729,0.53,Romance,2026-06-23,7,0,1,1
9948,Jennifer Martinez,33,India,Basic,2024-10-17,621,5.81,Comedy,2026-06-10,20,3,1,1
9949,Olivia White,33,Mexico,Premium,2023-07-15,1081,10.25,Horror,2026-06-27,3,2,4,0
9950,Jessica Lewis,56,India,Standard,2024-01-11,901,9.17,Documentary,2026-06-29,1,0,1,0
9951,Elizabeth Thomas,26,UK,Basic,2026-05-21,40,0.0,Documentary,2026-06-22,8,0,3,1
9952,Jessica Anderson,43,Germany,Basic,2025-03-07,480,2.64,Drama,2026-06-30,0,0,1,0
9953,Fatima Davis,43,Brazil,Standard,2023-11-21,952,7.26,Sci-Fi,2026-06-27,3,1,1,0
9954,Hiroshi Moore,25,UK,Basic,2024-07-13,717,15.85,Comedy,2026-06-29,1,3,2,0
9955,Lucas Martinez,41,Canada,Standard,2026-02-18,132,4.76,Thriller,2026-06-30,0,0,1,0
9956,William Anderson,36,France,Basic,2024-12-13,564,5.2,Thriller,2026-06-29,1,0,1,0
9957,Michael Wilson,18,USA,Standard,2026-03-13,109,0.85,Horror,2026-06-18,12,0,2,1
9958,Robert Garcia,18,France,Basic,2024-04-07,814,20.46,Adventure,2026-06-30,0,0,2,0
9959,Carlos Taylor,24,Japan,Premium,2026-03-20,102,1.32,Documentary,2026-06-27,3,0,1,0
9960,Wei Garcia,23,Germany,Standard,2024-01-25,887,0.88,Crime,2026-06-17,13,0,1,0
9961,Mary Young,18,UK,Standard,2025-09-05,298,0.38,Drama,2026-06-25,5,0,1,0
9962,Sarah Harris,43,Mexico,Standard,2024-02-28,853,0.98,Fantasy,2026-06-27,3,0,2,0
9963,William Anderson,41,India,Standard,2024-05-20,771,10.24,Horror,2026-06-28,2,0,2,0
9964,Elizabeth Taylor,20,Germany,Basic,2024-03-08,844,9.03,Action,2026-06-30,0,0,1,0
9965,Jessica Clark,18,Germany,Standard,2024-03-29,823,2.89,Documentary,2026-06-28,2,1,1,0
9966,Joseph Garcia,24,Mexico,Standard,2024-01-16,896,2.46,Adventure,2026-06-29,1,0,1,0
9967,James Miller,47,Japan,Premium,2025-05-10,416,0.0,Thriller,2026-06-27,3,1,2,0
9968,Sofia Jackson,48,USA,Basic,2025-02-19,496,10.0,Horror,2026-06-28,2,0,1,0
9969,Susan Clark,18,Australia,Basic,2023-10-02,1002,10.91,Romance,2026-06-22,8,0,1,0
9970,Sofia Johnson,34,Japan,Basic,2024-06-10,750,0.74,Documentary,2026-06-30,0,0,1,0
9971,Thomas Smith,18,USA,Premium,2024-09-27,641,6.81,Adventure,2026-06-30,0,1,2,0
9972,Barbara Garcia,40,France,Basic,2025-09-02,301,0.84,Horror,2026-06-28,2,1,3,0
9973,Hiroshi Hall,23,Mexico,Basic,2024-02-22,859,5.51,Thriller,2026-06-28,2,0,2,0
9974,John Anderson,35,USA,Standard,2023-08-18,1047,3.25,Romance,2026-06-19,11,0,3,0
9975,Hiroshi Moore,23,India,Premium,2024-05-27,764,3.86,Sci-Fi,2026-05-29,32,4,2,1
9976,Hiroshi Smith,24,Brazil,Standard,2023-09-06,1028,6.62,Documentary,2026-06-29,1,0,2,0
9977,Jennifer Clark,44,Japan,Standard,2024-01-31,881,11.2,Crime,2026-06-30,0,0,1,0
9978,Susan Martinez,24,UK,Basic,2025-10-05,268,0.0,Romance,2026-06-30,0,1,1,1
9979,John Thomas,18,Brazil,Premium,2024-07-11,719,7.26,Thriller,2026-06-11,19,0,2,1
9980,Hiroshi Moore,34,Mexico,Standard,2025-12-24,188,0.0,Thriller,2026-04-21,70,0,1,1
9981,Noah Miller,39,Mexico,Standard,2025-05-29,397,3.17,Sci-Fi,2026-06-29,1,1,1,0
9982,Sarah Anderson,33,Australia,Basic,2023-07-25,1071,6.04,Fantasy,2026-06-28,2,0,1,1
9983,Charles Jackson,34,Germany,Standard,2023-10-16,988,16.24,Horror,2026-06-30,0,0,1,0
9984,Lucas Smith,40,UK,Standard,2023-06-28,1098,11.83,Adventure,2026-06-29,1,1,2,0
9985,Ananya Thomas,29,UK,Basic,2025-04-21,435,1.97,Comedy,2026-06-30,0,2,3,0
9986,Hiroshi Smith,29,Japan,Standard,2026-03-19,103,0.7,Thriller,2026-06-28,2,2,3,0
9987,William Young,18,UK,Premium,2025-11-06,236,1.75,Documentary,2026-06-30,0,0,1,0
9988,Robert Anderson,21,Australia,Basic,2025-12-28,184,0.0,Drama,2026-06-28,2,0,1,0
9989,Sarah Smith,41,Canada,Premium,2023-10-16,988,6.61,Romance,2026-06-26,4,1,1,0
9990,Jennifer White,26,Japan,Standard,2023-07-01,1095,0.0,Drama,2026-06-21,9,0,1,0
9991,Lucas Harris,36,India,Premium,2024-03-05,847,6.1,Sci-Fi,2026-06-27,3,0,3,0
9992,James Smith,18,Australia,Standard,2025-12-29,183,1.61,Horror,2026-06-26,4,0,1,0
9993,Charles Davis,34,Germany,Premium,2025-10-03,270,0.0,Documentary,2026-06-30,0,1,1,0
9994,Sarah White,25,Australia,Premium,2023-12-20,923,6.55,Adventure,2026-06-28,2,1,1,0
9995,Hiroshi Wilson,18,Canada,Premium,2024-04-15,806,16.74,Sci-Fi,2026-06-23,7,0,4,0
9996,Sofia Taylor,54,Canada,Standard,2024-03-18,834,6.27,Sci-Fi,2026-06-28,2,0,1,0
9997,Richard Clark,32,Brazil,Standard,2023-09-27,1007,6.25,Comedy,2026-06-28,2,0,1,0
9998,Richard Wilson,29,India,Basic,2024-11-26,581,0.75,Thriller,2026-06-30,0,1,5,0
9999,William Brown,31,Mexico,Basic,2025-10-02,271,0.0,Crime,2026-06-25,5,0,1,1
10000,David Wilson,26,Japan,Basic,2025-10-24,249,2.21,Thriller,2026-06-26,4,0,1,0
10001,Susan Miller,29,Mexico,Standard,2025-10-17,256,1.91,Romance,2026-06-30,0,2,1,0
10002,Jennifer Young,27,Germany,Basic,2026-04-23,68,0.55,Comedy,2026-06-28,2,0,1,0
10003,William Harris,32,India,Premium,2023-10-16,988,3.86,Crime,2026-06-16,14,0,2,0
10004,Noah Hall,30,Japan,Basic,2024-05-01,790,2.62,Sci-Fi,2026-06-27,3,1,1,0
10005,John Brown,28,UK,Standard,2025-02-20,495,5.61,Adventure,2026-06-28,2,0,2,0
10006,Jennifer Moore,22,Brazil,Premium,2024-11-15,592,2.05,Documentary,2026-06-29,1,1,1,1
10007,Noah Wilson,35,Japan,Premium,2023-07-22,1074,13.06,Sci-Fi,2026-06-28,2,0,1,0
10008,Robert Thomas,53,USA,Premium,2023-10-30,974,3.16,Drama,2026-06-27,3,2,2,1
10009,Patricia Martinez,41,Brazil,Standard,2025-07-12,353,2.73,Action,2026-06-29,1,0,1,0
10010,Noah Wilson,48,Germany,Standard,2023-07-30,1066,6.48,Adventure,2026-06-16,14,0,1,0
10011,James Jackson,53,Mexico,Standard,2026-04-04,87,0.0,Action,2026-06-24,6,1,2,0
10012,Fatima Miller,35,France,Standard,2025-07-07,358,0.0,Romance,2026-06-25,5,0,1,0
10013,Thomas Miller,28,UK,Premium,2024-12-07,570,5.24,Horror,2026-06-30,0,0,4,0
10014,Jessica Davis,37,UK,Premium,2025-07-22,343,0.0,Drama,2026-06-23,7,0,1,1
10015,Linda Miller,37,India,Basic,2024-06-14,746,1.12,Romance,2026-06-14,16,0,1,1
10016,Sofia Walker,23,Brazil,Premium,2023-08-26,1039,5.93,Thriller,2026-06-18,12,1,1,1
10017,David Garcia,48,Germany,Premium,2023-08-09,1056,7.56,Documentary,2026-06-22,8,0,2,0
10018,Robert Johnson,30,Brazil,Premium,2025-02-10,505,0.99,Horror,2026-06-14,16,1,1,1
10019,Karen Harris,43,Mexico,Premium,2025-06-02,393,5.56,Comedy,2026-06-28,2,1,2,1
10020,Susan Anderson,25,USA,Premium,2025-04-03,453,3.3,Drama,2026-06-29,1,0,1,0
10021,Robert Hall,34,Canada,Standard,2025-10-17,256,0.85,Comedy,2026-06-29,1,1,1,1
10022,Fatima Davis,42,UK,Premium,2023-09-14,1020,4.56,Crime,2026-06-23,7,1,5,0
10023,Barbara Moore,44,USA,Standard,2025-11-12,230,1.27,Thriller,2026-06-30,0,3,2,1
10024,James Clark,26,Brazil,Premium,2024-11-20,587,15.71,Thriller,2026-06-28,2,1,5,0
10025,Patricia Wilson,44,France,Premium,2024-07-14,716,8.31,Crime,2026-06-29,1,0,3,0
10026,David White,49,France,Standard,2024-08-23,676,10.31,Sci-Fi,2026-06-22,8,0,1,0
10027,Mary Smith,31,Canada,Basic,2026-01-15,166,1.12,Adventure,2026-06-06,24,0,1,0
10028,Mary Young,27,France,Standard,2024-01-11,901,11.8,Comedy,2026-06-27,3,2,1,0
10029,Susan Anderson,47,Brazil,Standard,2024-07-09,721,1.71,Crime,2026-06-23,7,2,2,1
10030,Jessica Hall,28,Germany,Basic,2025-07-07,358,1.55,Crime,2026-06-14,16,0,1,1
10031,Wei Johnson,35,Mexico,Premium,2024-02-13,868,8.72,Adventure,2026-06-26,4,0,2,0
10032,Richard Lewis,44,USA,Premium,2025-03-10,477,5.2,Fantasy,2026-06-28,2,0,1,0
10033,Sofia Miller,33,Australia,Standard,2024-12-14,563,8.34,Thriller,2026-06-29,1,0,4,0
10034,David Garcia,32,India,Standard,2024-01-30,882,0.51,Thriller,2026-06-24,6,4,1,1
10035,Hiroshi Walker,37,UK,Standard,2025-03-17,470,0.41,Horror,2026-06-24,6,1,2,0
10036,Fatima Miller,28,Australia,Basic,2024-10-25,613,17.02,Thriller,2026-06-28,2,1,1,0
10037,Emma Moore,37,Japan,Premium,2024-07-08,722,3.92,Sci-Fi,2026-06-13,17,0,5,1
10038,David Young,34,Japan,Basic,2025-04-15,441,0.0,Adventure,2026-06-28,2,0,1,0
10039,Susan Clark,32,Mexico,Basic,2025-06-29,366,0.93,Horror,2026-06-13,17,0,2,1
10040,Michael Taylor,33,Japan,Premium,2026-03-15,107,1.97,Fantasy,2026-06-30,0,0,3,0
10041,Mary Smith,36,Japan,Standard,2024-09-17,651,0.86,Documentary,2026-05-30,31,2,1,1
10042,David Walker,34,USA,Standard,2025-12-04,208,0.9,Romance,2026-06-29,1,0,1,0
10043,Patricia Harris,25,Brazil,Premium,2024-11-08,599,2.04,Adventure,2026-06-28,2,0,4,0
10044,Noah Harris,23,Japan,Premium,2026-01-14,167,2.43,Drama,2026-06-23,7,0,5,0
10045,James Walker,19,France,Standard,2025-12-31,181,0.0,Action,2026-06-29,1,0,1,0
10046,Olivia Johnson,18,Canada,Premium,2025-10-13,260,0.0,Drama,2026-06-13,17,1,2,1
10047,Robert Smith,28,Canada,Standard,2026-05-31,30,0.56,Thriller,2026-06-28,2,0,1,0
10048,Olivia Martinez,38,Mexico,Premium,2024-03-14,838,1.42,Adventure,2026-05-26,35,0,2,1
10049,Karen Wilson,23,Japan,Premium,2025-01-07,539,0.86,Action,2026-06-10,20,0,1,1
10050,Richard Jackson,41,Japan,Standard,2023-10-17,987,5.93,Thriller,2026-06-29,1,0,1,0
10051,Carlos Smith,55,UK,Standard,2023-07-15,1081,9.09,Sci-Fi,2026-06-23,7,0,1,0
10052,Patricia Jackson,63,Germany,Basic,2026-03-27,95,3.24,Romance,2026-06-29,1,0,1,0
10053,Joseph Martinez,29,Brazil,Basic,2023-07-19,1077,7.25,Thriller,2026-06-26,4,1,3,0
10054,Olivia Miller,35,Brazil,Basic,2024-09-03,665,4.07,Sci-Fi,2026-06-30,0,0,1,0
10055,Elizabeth Young,50,Germany,Basic,2024-09-15,653,8.73,Thriller,2026-06-25,5,0,1,0
10056,Linda Anderson,35,Canada,Basic,2026-02-17,133,1.53,Comedy,2026-06-24,6,0,1,0
10057,Hiroshi Moore,34,Japan,Premium,2025-03-08,479,3.02,Horror,2026-06-28,2,1,1,0
10058,David Hall,18,Germany,Premium,2025-09-22,281,0.91,Adventure,2026-06-22,8,0,4,0
10059,Charles Martinez,38,Australia,Basic,2025-06-26,369,2.46,Action,2026-06-30,0,1,1,0
10060,Patricia Harris,35,India,Standard,2024-07-07,723,0.5,Comedy,2026-06-27,3,0,3,0
10061,Ananya Garcia,29,Germany,Basic,2023-08-18,1047,16.07,Horror,2026-06-30,0,0,2,0
10062,Patricia Moore,28,Australia,Basic,2025-09-05,298,0.8,Action,2026-05-24,37,0,2,1
10063,Robert Wilson,44,Japan,Standard,2024-08-13,686,1.35,Thriller,2026-06-15,15,0,1,0
10064,Noah Taylor,38,Mexico,Premium,2024-03-24,828,13.68,Crime,2026-06-29,1,0,2,0
10065,David White,28,Mexico,Premium,2024-11-24,583,3.51,Action,2026-06-29,1,1,3,0
10066,Robert Johnson,41,India,Basic,2024-08-28,671,0.0,Action,2026-06-29,1,0,1,0
10067,Sarah Davis,43,USA,Basic,2025-12-14,198,0.0,Adventure,2026-06-29,1,0,1,0
10068,Ananya Lewis,34,Brazil,Standard,2025-08-02,332,2.62,Thriller,2026-06-30,0,0,1,1
10069,Patricia Smith,64,USA,Premium,2023-07-11,1085,2.24,Horror,2026-06-14,16,0,2,0
10070,Michael Smith,28,Canada,Basic,2025-08-16,318,2.92,Adventure,2026-06-30,0,0,1,1
10071,Sofia Anderson,46,UK,Basic,2023-11-16,957,7.39,Sci-Fi,2026-06-29,1,0,1,0
10072,Karen Harris,31,Mexico,Basic,2026-05-14,47,0.0,Thriller,2026-06-26,4,0,1,0
10073,Wei Johnson,34,Mexico,Premium,2024-04-29,792,20.96,Sci-Fi,2026-06-30,0,0,1,0
10074,David Taylor,18,Canada,Standard,2023-12-03,940,6.3,Crime,2026-06-22,8,0,1,0
10075,Linda Walker,32,France,Standard,2024-09-25,643,5.68,Crime,2026-06-29,1,0,1,0
10076,Noah Davis,32,India,Premium,2024-12-17,560,4.5,Documentary,2026-06-27,3,0,5,0
10077,Richard Walker,18,Brazil,Standard,2025-10-07,266,0.0,Documentary,2026-06-28,2,1,1,0
10078,Thomas Miller,36,India,Standard,2024-08-18,681,6.64,Sci-Fi,2026-06-23,7,1,1,0
10079,Richard Moore,51,France,Standard,2025-03-04,483,7.74,Sci-Fi,2026-06-30,0,1,2,0
10080,Olivia Moore,32,Germany,Premium,2024-12-30,547,2.3,Thriller,2026-06-27,3,1,3,1
10081,Sarah Miller,42,Japan,Standard,2024-09-24,644,4.09,Crime,2026-06-30,0,1,2,0
10082,Mary Brown,30,Mexico,Basic,2026-05-02,59,0.0,Action,2026-06-14,16,1,1,1
10083,Carlos Brown,36,Germany,Standard,2023-09-19,1015,1.37,Fantasy,2026-06-11,19,0,1,1
10084,Richard Clark,18,Brazil,Basic,2024-04-18,803,5.89,Romance,2026-06-29,1,0,2,0
10085,Lucas Jackson,36,Japan,Basic,2025-05-06,420,2.96,Action,2026-06-30,0,1,1,0
10086,Emma Martinez,22,India,Premium,2024-05-06,785,4.16,Action,2026-06-30,0,0,3,0
10087,Olivia Thomas,45,Brazil,Standard,2024-05-18,773,3.77,Thriller,2026-06-28,2,1,1,0
10088,Mary White,29,Canada,Basic,2024-02-02,879,5.83,Drama,2026-06-28,2,0,1,0
10089,David Davis,37,Mexico,Basic,2024-05-01,790,4.04,Romance,2026-06-29,1,0,1,0
10090,Noah Clark,45,Germany,Premium,2025-05-27,399,0.0,Romance,2026-06-20,10,3,2,1
10091,Mary Johnson,24,USA,Premium,2023-11-21,952,7.09,Adventure,2026-06-30,0,0,1,0
10092,Karen Young,18,USA,Basic,2026-05-02,59,0.0,Crime,2026-06-28,2,0,1,1
10093,William Jackson,40,Australia,Standard,2024-03-15,837,5.03,Romance,2026-06-27,3,0,2,0
10094,Elizabeth Clark,32,Canada,Standard,2024-03-15,837,10.36,Sci-Fi,2026-06-29,1,0,1,0
10095,Elizabeth Johnson,29,France,Standard,2025-03-23,464,8.82,Adventure,2026-06-29,1,0,1,0
10096,Hiroshi Moore,30,France,Premium,2024-02-21,860,5.42,Adventure,2026-06-25,5,0,1,0
10097,William Brown,49,USA,Basic,2025-04-07,449,7.67,Fantasy,2026-06-30,0,0,1,0
10098,Charles Lewis,43,Germany,Premium,2025-10-27,246,0.98,Fantasy,2026-06-30,0,0,1,0
10099,Carlos Clark,28,Germany,Premium,2025-07-13,352,6.81,Thriller,2026-06-30,0,1,2,0
10100,Noah White,33,Brazil,Premium,2025-04-24,432,3.9,Drama,2026-06-27,3,0,1,0
10101,Jennifer Martinez,44,France,Standard,2025-08-17,317,1.1,Drama,2026-06-25,5,2,1,1
10102,Fatima Anderson,46,UK,Premium,2025-04-26,430,1.68,Comedy,2026-06-25,5,1,4,1
10103,Linda Walker,26,USA,Standard,2026-05-01,60,0.0,Drama,2026-06-26,4,0,2,1
10104,Olivia Moore,31,France,Premium,2023-08-12,1053,6.26,Thriller,2026-06-29,1,0,3,0
10105,Lucas Jackson,29,Australia,Standard,2025-08-10,324,0.16,Sci-Fi,2026-06-30,0,0,2,0
10106,Barbara Harris,26,Australia,Basic,2024-08-01,698,0.79,Action,2026-06-24,6,0,1,0
10107,Wei Wilson,28,Australia,Basic,2025-06-09,386,3.16,Horror,2026-06-27,3,0,2,0
10108,Sarah Brown,18,Brazil,Basic,2023-12-22,921,3.75,Romance,2026-06-30,0,1,2,0
10109,Olivia Thomas,27,USA,Standard,2025-10-05,268,4.81,Drama,2026-06-30,0,1,2,0
10110,Richard White,30,Mexico,Standard,2025-01-23,523,5.12,Comedy,2026-06-28,2,2,1,0
10111,Robert Clark,26,Germany,Standard,2026-04-21,70,0.0,Action,2026-06-25,5,0,5,1
10112,Michael Thomas,38,Brazil,Standard,2025-11-11,231,0.87,Romance,2026-06-28,2,0,3,0
10113,James Hall,28,Japan,Basic,2025-04-28,428,1.99,Thriller,2026-06-09,21,1,1,1
10114,Emma Taylor,27,France,Premium,2025-09-13,290,2.78,Sci-Fi,2026-06-30,0,0,2,0
10115,Noah Taylor,18,USA,Basic,2026-01-12,169,0.0,Documentary,2026-05-28,33,0,1,1
10116,Michael Walker,44,USA,Basic,2025-10-16,257,0.0,Comedy,2026-06-29,1,1,1,0
10117,Ananya Clark,54,France,Standard,2024-01-03,909,8.78,Horror,2026-06-28,2,0,5,0
10118,Wei Young,18,Japan,Basic,2023-09-29,1005,4.42,Thriller,2026-06-29,1,1,1,0
10119,Fatima Walker,41,Germany,Standard,2025-10-27,246,2.61,Romance,2026-06-30,0,0,2,0
10120,Thomas Moore,29,UK,Basic,2025-03-25,462,3.47,Drama,2026-06-29,1,0,2,1
10121,Susan Harris,48,Australia,Standard,2025-03-21,466,1.23,Crime,2026-05-05,56,1,1,1
10122,Barbara Miller,35,Australia,Basic,2024-07-13,717,1.72,Sci-Fi,2026-06-28,2,0,3,0
10123,Richard Davis,51,USA,Basic,2024-03-19,833,11.67,Comedy,2026-06-25,5,1,1,0
10124,Patricia Garcia,18,Canada,Basic,2024-03-27,825,9.16,Documentary,2026-06-25,5,0,1,0
10125,Elizabeth Moore,24,Brazil,Standard,2025-02-21,494,0.0,Crime,2026-06-25,5,2,1,1
10126,Elizabeth White,27,UK,Premium,2025-02-24,491,6.46,Documentary,2026-06-27,3,0,4,0
10127,Wei Davis,26,India,Basic,2025-10-22,251,0.0,Fantasy,2026-06-30,0,0,1,0
10128,Karen White,27,Canada,Basic,2025-06-24,371,2.02,Sci-Fi,2026-06-27,3,1,1,0
10129,Patricia Taylor,22,USA,Premium,2025-10-09,264,1.02,Horror,2026-06-29,1,2,2,0
10130,Linda Johnson,23,Japan,Standard,2026-04-23,68,1.27,Horror,2026-06-28,2,0,1,0
10131,Hiroshi Miller,23,Brazil,Standard,2023-07-29,1067,0.99,Fantasy,2026-04-30,61,0,4,1
10132,Hiroshi Brown,33,USA,Basic,2024-01-20,892,1.57,Comedy,2026-06-22,8,0,3,0
10133,Mary Brown,20,Germany,Premium,2024-02-15,866,4.2,Thriller,2026-06-23,7,0,2,0
10134,William Lewis,34,Brazil,Standard,2023-12-23,920,0.0,Drama,2026-05-14,47,2,1,1
10135,Olivia Lewis,45,Japan,Basic,2026-02-24,126,0.0,Drama,2026-06-30,0,0,2,0
10136,Thomas Clark,38,Canada,Standard,2023-07-01,1095,0.67,Crime,2026-06-22,8,1,1,1
10137,Wei Miller,21,UK,Premium,2024-10-22,616,5.45,Horror,2026-06-29,1,0,2,0
10138,Karen Taylor,46,India,Basic,2023-09-24,1010,0.4,Drama,2026-06-18,12,0,3,0
10139,Lucas Hall,29,Japan,Basic,2025-05-17,409,0.0,Sci-Fi,2026-05-28,33,1,1,1
10140,Sarah White,37,USA,Premium,2025-05-03,423,1.73,Sci-Fi,2026-06-20,10,0,4,0
10141,Mary Taylor,23,Brazil,Standard,2026-05-22,39,0.0,Documentary,2026-06-28,2,0,1,0
10142,Michael Clark,35,Brazil,Basic,2025-09-06,297,3.27,Crime,2026-06-29,1,1,1,0
10143,Carlos Wilson,34,France,Premium,2023-11-03,970,7.93,Drama,2026-06-25,5,1,4,0
10144,Joseph Martinez,42,Germany,Basic,2026-05-14,47,0.19,Adventure,2026-06-18,12,0,1,1
10145,Jennifer Garcia,33,Brazil,Premium,2025-03-25,462,3.84,Romance,2026-06-29,1,0,2,0
10146,Ananya Wilson,43,Germany,Basic,2023-11-16,957,3.7,Documentary,2026-06-23,7,0,2,0
10147,Barbara Davis,20,Australia,Basic,2024-03-13,839,6.84,Sci-Fi,2026-06-29,1,0,2,0
10148,William Davis,26,Germany,Basic,2024-12-24,553,0.0,Thriller,2026-06-29,1,1,1,0
10149,Carlos Walker,19,Australia,Premium,2025-06-18,377,0.36,Comedy,2026-06-14,16,2,3,1
10150,Elizabeth Miller,52,Australia,Premium,2025-06-14,381,1.22,Thriller,2026-06-26,4,0,2,1
10151,John Miller,37,USA,Basic,2025-10-29,244,2.02,Action,2026-06-26,4,0,1,0
10152,Richard Jackson,42,Germany,Standard,2025-01-26,520,1.12,Documentary,2026-06-30,0,0,1,1
10153,Susan Johnson,32,Brazil,Premium,2025-11-19,223,0.1,Crime,2026-06-16,14,1,1,1
10154,Michael Garcia,29,Mexico,Premium,2025-11-14,228,0.26,Thriller,2026-06-23,7,0,2,1
10155,James Anderson,30,Mexico,Standard,2024-07-29,701,7.26,Thriller,2026-06-27,3,0,1,0
10156,Wei Thomas,23,France,Standard,2025-03-06,481,6.41,Crime,2026-06-30,0,0,1,0
10157,Ananya Wilson,32,UK,Basic,2025-04-19,437,1.38,Adventure,2026-06-29,1,0,1,1
10158,Olivia Miller,33,India,Basic,2023-09-24,1010,5.83,Horror,2026-06-28,2,0,1,0
